video_name,rating-indoor,rating-expanse,rating-object,rating-agent_distance,rating-facingness,rating-joint_action,rating-communication,rating-valence,rating-arousal,stimulus_set,captions
t2z1X76v4ys_178.mp4,0,0.275,0.975,0.85,0.175,0.0,0.15,0.625,0.375,train,"['A guy is using an electric buffer to clean the trunk of a car.', 'An older man is using a buffing tool on the trunk of a vehicle.', 'Man machine polishes boot of car whilst another watches from distance', 'A man buffs out some paintwork on a car', 'A man polishes the trunk of a car.']"
twUN1iwMWgY_1320.mp4,1,0.225,0.95,0.0681818181818181,0.0454545454545454,0.525,0.2272727272727273,0.675,0.125,train,"['Boy stands behind a young woman and brushes her hair.', 'Son brushes his mothers hair.', ""The kid is brushing the lady's hair."", 'A woman sits on a chair, facing the camera while someone standing behind her is making her hair.', 'Brushing hair']"
vine-A-kid-bowing-a-wheel-JohnnyRandom-MgJUX6q5pV5_1.mp4,1,0.5,1.0,0.25,0.2,0.5,0.75,0.575,0.4,train,"['A boy fixing a bicycle wheel while a man watches and encourages', 'A kid using a stick and hitting it against a bicycle wheel.', 'An adult watching a child attempting to repair a bicycle.', 'A young boy appears to be playing a bicycle spoke like a violin.', 'A man and boy are examining a bike. ']"
vine-Discussing-gopher-problems-with-Frank-from-the-parks-department-hLpauJl9VBw_1.mp4,0,0.425,0.9583333333333334,0.375,0.525,0.475,0.775,0.55,0.3863636363636364,train,"['A little girl watches as a man digs in the ground.', 'A man in a high visibility vest looks like he has dug a hole and is putting something into it but it is difficult to tell due to the shadows.  A young girl is watching on.', 'A man in a high visibility vest has dug a hole and is putting something in it whilst a young girl watches.', 'A man putting his hand in a hole with a girl standing nearby', 'Man planting a tree infront of a girl.', 'A child is watching a man work with something in a hole in the ground, electrical wires or pipes perhaps.', 'A man is putting his hand in a hole in the ground as a little girl watches.']"
vine-MBwjdF6eU79_2.mp4,1,0.025,1.0,0.25,0.0,0.0,0.1875,0.7,0.0909090909090909,train,"['one man knitting with headphones in sat next to another man on his computer', 'One person using a computer while the other has on his earbuds using a mobile device.', 'A person knitting beside someone else using a computer.', 'Young men are at a computer station involved with tech activities.', 'A man is knitting while another person is on the computer. ']"
vine-MKEjBiBY6Fw_1.mp4,1,0.15,0.046875,0.05,0.025,0.9090909090909092,0.8409090909090909,0.55,0.675,train,"['Two woman playing a game on the floor.', 'Two people are lying on the floor, playing about and moving their legs around with big movements.', 'two people laying on there backs locking legs together', 'Two girl leg wrestling', 'Two young girls are lying on the floor on their backs facing the opposite direction.  They both lift their right leg and then entangle them and one begins to lift off the floor. It looks like a game.', 'Two girls are rolling around the floor, playing.']"
vine-MVvgr5hA3JD_1.mp4,0,0.225,0.95,0.375,0.025,0.075,0.0999999999999999,0.3,0.225,train,"['A girl drinking water and almost shocking.', 'A young woman is taking a drink from a water bottle.  She appears to choke on the water slightly and wipes some water from her chin.  There is another woman leaning against a window perhaps observing this.', 'A young woman is taking a drink from a water bottle and looks like she has choked on it, spilling a little and wiping her chin whilst another woman leaning against a window looks on.', 'A girl drinking juice and gagging', 'A girl drinks water from a bottle ', 'A women is leaning against a wall/window and another woman is standing in front of her taking a drink of juice out of a bottle. She drinks too quickly and belches.', 'A girls is drinking and choking on water and another girl is standing in the background.']"
vine-Nononononono-twerking-weird-clapping-no-Kevin-Marshall-hHqMIJdWz7E_3.mp4,1,0.2291666666666666,0.075,0.2,1.0,0.8636363636363636,0.85,0.775,0.45,test,"['Two teenagers playing patter cake together while sat facing each other', 'a boy and a girl playing', 'A young couple playing pattycake.', 'Playing hand games.', 'A boy and girl clapping hands together']"
vine-arm-wrestling-h6itJarOtiI_3.mp4,1,0.075,0.1,0.1,0.9,0.6818181818181818,0.675,0.525,0.55,train,"['Two people having a strength contest.', 'a young man and woman are having an arm wrestle on a kitchen counter', 'A man and a woman arm-wrestling.', 'Two people having an arm wrestle', 'arm wrestling showing the winner', 'man beating a woman at arm wrestling', 'A guy is armwrestling a girl and she appears to be pinned and struggles to retaliate.']"
vine-hxLaMMzZhv0_1.mp4,1,0.3,0.975,0.325,0.0,0.2,0.175,0.75,0.025,train,"['Two girls are sitting on the floor both knitting', 'They girls are knitting in silence.', 'Two girls are sitting beside each other and focusing on knitting their individual items. ', 'Two girls are sitting on a bedroom floor knitting.', 'Women knitting on the floor in a bedroom']"
yt---kgxi3dRc8_202.mp4,0,0.2708333333333333,0.7,0.15,0.425,0.3409090909090909,0.925,0.45,0.225,train,"['2 men admiring a fish they are holding', 'The person on the left in red is holding, talking about and showing a fish to the person on the right in blue.', 'Two men but one catching a fish.', 'The man is showing his friend the fish he caught. ', 'Two adult males in waterproof fishing gear are inspecting a fish that one of the men is holding']"
yt--7QDJQU657I_4.mp4,1,0.125,0.1363636363636363,0.0,0.025,0.825,0.75,0.9,0.6590909090909091,train,"['A man is pretending to play the drums with his child on his lap', 'The dad is playing with his daughter ', ""A girl is sitting on a man's lap whilst she airdrums and the dad is helping her airdrum. "", ""A little girl is pretending to play the drums while sitting on her father's lap."", ""Daughter sitting on father's lap, the daughter is laughing as a result of her father making her do a funny action""]"
yt--Sv97d457Uw_137.mp4,0,0.475,0.1818181818181818,0.625,0.975,0.55,1.0,0.35,0.425,train,"['there are two people talking over a fence with looks like a discussion about the overgrown plant and whose responsibility it is.', 'a man is talking to another man about a bush', 'Two men are discussing a plant in a garden area.', '2 people talking to each other', 'Talking ', 'One man explains something to another, gesturing with his hands']"
yt--d_UnNREYO4_61.mp4,1,0.25,0.4583333333333333,0.225,0.95,0.7,0.9,0.575,0.3636363636363637,train,"['Two indants laughing in buckets.', 'two babys sit in buckets as they laugh at each other', 'Two babies in separate blue pails are looking at each other, laughing and touching their faces as they bath in the water.', 'Two babies sitting in big blue buckets are laughing and smiling.', 'There are twins each sitting in a plastic container, pointing at their own faces and laughing to each other.']"
yt-0Bzn7lSvTmA_9.mp4,1,0.225,0.1,0.175,0.925,0.5,0.85,0.9,0.2222222222222222,train,"['2 babies laughing while sitting in blue chairs', 'Two young babies sitting in matching small chairs looking at each while the baby on the left makes a sound and then the baby on the right laughs.', 'Two babies playing together.', 'The two babies are smiling and taking turns laughing. ', 'Two babies are sitting up, and one of the babies is laughing and interacting with the other one']"
yt-0IxYqinsuz8_7.mp4,1,0.075,1.0,0.075,0.4,0.475,0.875,0.7,0.2272727272727273,test,"['A woman looking at a baby trying to brush his teeth.', 'A mother is smiling at her baby demonstrating how to brush their teeth.', 'Baby chewing spoon while mother watches.', 'A young child puts a toothbrush in their mouth as their mother watches on.', 'The toddler is holding a toothbrush as the adult motions how to use it.']"
yt-0QzC8ORgZlM_35.mp4,1,0.35,0.225,0.3,0.075,0.1590909090909091,0.3,0.3333333333333333,0.475,test,"['Two crying babies are lying on a flat surface next to each other', 'Two babies crying and moving around ', 'Two babies lying in a cot crying', 'Two babies crying and kicking, looking away from each other and the camera', '2 babies crying']"
yt-11lRVNynHq0_23.mp4,0,0.5208333333333334,1.0,0.3,0.15,0.3863636363636364,0.175,0.4,0.175,train,"['one man is shoveling while the other is crouching and watching', 'One man is digging a hole in a field while another kneels and watched', 'A tall man is seen shoveling  the ground while another man is seen crouching and observing him.', 'A worker with a spade digs a grass sod, with a middle class trendy sports hippy crouching down observing for the camera.', 'Come on getting digging so we can fine something quickly']"
yt-1bNx06Nq40k_73.mp4,1,0.2,1.0,0.5454545454545454,0.0,0.8,0.4545454545454546,0.7,0.625,train,"['A kid playing guitar and singing with another kid is playing drums behind him.', 'Kids are singing and playing musical intruments.', 'There is one boy playing the guitar and singing into a microphone and another boy seated a metre or so away from him who is playing a drum kit.', 'There is a young playing the guitar and singing into a microphone while another boy sits a metre away from him, playing a drum kit. ', 'jamming out with friends', 'Two children are seen playing instruments and singing in their band.', 'Kid playing the guitar and singing and another child playing the drums', 'Two children are playing instruments, one plays drums while the other sings and plays guitar.']"
yt-1iBn-CjHBgc_22.mp4,1,0.075,0.15,0.0,0.475,0.575,0.8,0.3,0.725,train,"['A baby being held by its mother is crying and then the mother comforts it.', 'A woman attempting to console a small, crying baby. ', 'A woman comforting a crying baby.', 'A woman is holding a crying baby over her shoulder.', 'a crying baby being comforted by their mum']"
yt-1iRW2U2jNPA_888.mp4,0,0.35,0.9545454545454546,0.45,1.0,0.3,0.625,0.5,0.1363636363636363,test,"['two men are outside and standing near a tree', 'Two men are discussing something while planting a tree.', 'Two men try to plant a tree that is almost as big as them', 'Two people standing in a forest. One of them fondles a plant that is just branches.  ', '2 people are looking at a small tree']"
yt-1icEOZdgkVY_35.mp4,1,0.325,0.075,0.1818181818181818,0.025,0.0833333333333333,0.5416666666666667,0.375,0.6818181818181818,test,"['Two babies in bed, one is crying and the other is calm.', 'Two babies, one is crying at the top of his lungs.', 'Two babies lie side by side in a bed - one baby screams four times while the other baby appears to place something in their mouth. ', 'children are adoreable and also cry alot', 'Two babies, crying.', 'two babies laying and crying.', 'Two babies lying next to each other.']"
yt-2Joztxgo5Sw_180.mp4,1,0.3,1.0,0.3636363636363637,0.5,0.55,1.0,0.575,0.25,test,"['Two women talking, one is cooking, while the other is holding a plate of food.', 'Two women in the kitchen, cooking.', 'Two women stand side by side in conversation with each other in a kitchen - one woman holds a plate of food while the other stirs some ingredients in a frying pan.', 'friends cooking and having a chat', 'A woman fries, while another women looks on with a plate of vegetables ready to be cooked.', 'Friends cooking dinner together and chatting ', 'Two women talking and cooking together, one cooks in a pan while the other holds a plate of ingredients.']"
yt-2Ks8gsK22PA_14.mp4,1,0.325,1.0,0.3409090909090909,0.3,0.825,0.5454545454545455,0.65,0.625,train,"['there are two people each with a drum each banging their hands on them.', 'two men are playing on bongos', 'There are two men who are playing drums in a band and seem to be playing to an audience by their manner.', '2 men playing drums without sticks', 'Playing bongo drums ', 'Two men beat on drums with their hands whilst moving rhythmically ']"
yt-2ULEIoRKW_Q_35.mp4,1,0.2,0.265625,0.15,0.025,0.2954545454545455,0.6818181818181819,0.375,0.625,train,"['Two babies laid next to each other both crying', 'Two babies laying down and crying at the same time.', 'Two babies laying in a crib and crying.', 'Two babies are not having a good time as they cry in bed.', 'Two babies are crying. ']"
yt-2dK-i-Ie1Yg_68.mp4,1,0.2,0.95,0.1136363636363636,0.7727272727272727,0.7777777777777778,0.7708333333333334,0.5,0.2272727272727273,test,"['A tailor measuring a man for a suit or shirt.', 'A man is in a clothing shop, getting measured by a shop assistant who is using measuring tape to measure his chest', ""A man measuring another man's chest with a tape measure."", 'A man measuring another mans chest', ""hapless tailoring assistant measuring man's chest"", ""tailor measures man's chest"", 'The tailor is measuring the chest circumference of the customer.']"
yt-2r4fsa-FerM_512.mp4,0,0.55,1.0,0.35,0.1136363636363636,0.25,0.0999999999999999,0.6111111111111112,0.45,train,"['2 men fishing, both holding fishing rods', 'Two people on a boat deep sea fishing, the person in red has likely caught something and is reeling it in.', 'Two men doing fishing in an ocean.', 'Two people are fishing next to each other. ', 'Two people are on a boat out at sea with fishing rods.  One of the people has a fish on his line and is trying to catch it']"
yt-3cMBMW1l4L8_137.mp4,1,0.25,0.9,0.275,0.1818181818181818,0.5,0.55,0.6,0.175,train,"['two women are eating and one of them passes a napkin to the other', 'The people are eating', 'One woman is eating pizza whilst seemingly searching for something, while the other woman is eating pizza and handing a napkin to the first woman. ', 'Two women are sitting at a table eating and one hands the other a napkin.', 'Two women holding heavily laden sandwiches']"
yt-3feY7fLgX4M_737.mp4,1,0.15,0.75,0.15,0.075,0.4090909090909091,0.925,0.7,0.1388888888888889,train,"['two men talking in a car.', 'two people in a car, the person on the left is talking, the person on the right is chewing and moves their head slightly to the left.', 'A driver and passenger travelling in a car together.', 'Two young men chatting as they drive', 'two people in a car, one driving one a passenger']"
yt-4ECKZXJX9FY_7.mp4,1,0.35,0.975,0.5,0.45,0.725,0.35,0.5,0.6,train,"['two martial artists setting up to attempt to break a piece of wood with a kick.', 'the person on the left is holding a board, the person on the right stands side on and steps toward the board, lifting their leg up and tapping the board with their right foot', 'A Thai Kwon Do student practicing his aim at hitting a board with his foot which the instructor is holding.', 'Two men doing judo, one is preparing to kick a piece of material held by the other man.', 'judo training, trying to break something with a kick']"
yt-4GeYyT0lwQ0_20.mp4,1,0.125,0.95,0.15,0.9545454545454546,0.8636363636363636,0.875,0.9166666666666666,0.425,test,"['Two toddlers playing together over a step ladder', 'two babies smiling together', 'Two babies playing with each other over a step stool.', 'Babies playing with one another. ', 'two babies interacting and laughing']"
yt-4JNdEFzM86k_274.mp4,0,0.4,0.075,0.5454545454545454,0.925,0.7,0.9772727272727272,0.5,0.45,train,"['A few people talking.', 'Two people are stood outsde chatting, they both appear to hear an unexpected noise below them', ""A man in a white shirt and a man in a green shirt are both communicating to each other. They make motions with their hands near their ears. Then both turn shocked to look at something on the floor near the man in the green's feet."", 'Asking his friend if he heard that noise, in which they then both look down in the direction the noise came', '2 men speaking together']"
yt-4vsQkKl13Qc_682.mp4,1,0.325,0.8,0.225,0.375,0.775,0.9090909090909092,0.425,0.275,train,"['two men discussing work at a desk', 'they are talking about a book', 'Two young men have a discussion while waving some paper around.', 'Discussing the contents in a paper.', 'two adults looking at papers and talking']"
yt-5K_c4LG7CEE_35.mp4,1,0.025,0.125,0.0,0.775,0.575,0.525,0.575,0.4,test,"['A mother comforting a crying baby', 'A woman tapping a small baby on the back.', 'Woman comforting a baby by tapping their back. ', 'A woman is patting a swaddled newborn and holding him close to her chest.', 'a tiny baby being tapped on the back and cuddled by their mum']"
yt-6RiK4Sg2tSY_75.mp4,1,0.125,0.109375,0.075,1.0,0.75,0.8863636363636364,0.875,0.325,train,"['A baby laughing', 'A person on the right is holding the legs of a baby and the baby is giggling.', ""An adult holding baby's leg making him laugh."", 'The person is interacting with the baby to make him smile. ', 'A baby is lying on the floor and laughing and interacting with an adult who is holding their legs']"
yt-7-zxdVaYzDA_301.mp4,1,0.35,0.125,0.325,1.0,0.8,0.9,0.525,0.2045454545454545,train,"['Two men seated in armchairs and facing each other are conversing', 'One man speaking with/interviewing and older man', 'A middle aged man in a suit is sitting opposite an older man and he appears to be explaining something and gesticulating, while the older gent looks on attentively.', 'Two people speaking in comfortable chairs', 'one person talking the other listening']"
yt-74Pt4L0NrGo_187.mp4,1,0.125,1.0,0.0,0.0,0.4772727272727273,0.7,0.725,0.25,train,"['Two kids spreading cream cheese on crackers.', 'Two kids eating and looking all happy.', 'Two boys sit side by side in conversation, both boys are placing some sort of dip onto a snack; one boy smiles at the camera.', 'having fun eating together', 'Two young boys pasting something onto a stick', 'kids spreading something on top of their food', 'Two children who look happy sat together with some kind of food and a plate each.']"
yt-7Gw5igJ3Uc0_45.mp4,1,0.1,0.55,0.05,0.7,0.575,0.675,0.875,0.45,train,"['Q woman playing with an infant.', 'a baby sits on a bed laughing as a woman interacts with them', 'A person with long hair leans over and kisses a baby and the baby smiles and looks excited.', 'A mother kisses her young son.', 'There is a young child sitting on a bed and a woman appears in front of the child suddenly which makes the child laugh.']"
yt-7eF1aYP8gCQ_9.mp4,1,0.125,0.875,0.175,0.9772727272727272,0.45,0.8,0.7,0.325,train,"['Two kids are in the bath smiling. ', 'Two children are in a bath together, sat down, as the older child blows through a harmonica the younger child laughs.', 'Two young children are laughing and playing together in the bath.', 'Two young children share a bath', '2 toddlers having a bath']"
yt-7we4oftPEXo_245.mp4,1,0.225,0.8,0.15,0.725,0.5,0.725,0.425,0.725,test,"['A baby is put on a floating mat in a pool and is crying', 'A woman is laying a small, crying baby on a floating mat in a swimming pool. ', 'Toddler being placed on a large floating mat in a swimming pool.', 'A woman and baby are in a pool and she puts the crying baby on a float.', 'a crying baby girl being placed on a float in the swimming pool by her swim instructor']"
yt-84Tw9n59zw0_24.mp4,1,0.325,0.475,0.25,0.6,0.475,1.0,0.625,0.2,train,"['A woman talks about food while another woman listens to her.', 'Two women are standing and talking in a kitchen with bowls of ingredients, a crockpot, and a large sandwich in front of them on the counter.', 'Shopping channel presentation with female guest explaining product to female presenter.', 'two women looks over some food and discuss the products in front of them', 'Two attractive blonde women talk in a kitchen.']"
yt-8U-qwDgKU2E_2.mp4,0,0.15,0.925,0.175,0.5227272727272727,0.3863636363636364,0.6,0.1,0.8,train,"['there is one man sitting in a chair and another man comes over and sprays him with water and slaps him in the face', 'A man spays another man in the face and then slaps him.', 'A child sprays someone with water before slapping them.', 'Person sprayed other person in the face with a hose and then slapped them.', 'a man is pranking his friend by spraying a hose then slapping him']"
yt-8jK--lY7pww_12.mp4,1,0.525,0.8181818181818182,0.575,0.0,0.35,0.5,0.625,0.2954545454545455,train,"['a man on a hockey rink.', 'two people on ice, the person on the right is skating in the direction of the camera, moving their arms to help them move. the other is stood still', 'An ice hockey instructor skating forwards on the ice showing a student how to do it.', 'Two ice skaters, one moves forward from the other with the other watching', 'one man skating on ice, one watching him']"
yt-9AkGB_rRbIQ_95.mp4,1,0.125,0.25,0.0,0.95,0.575,0.525,0.625,0.35,train,"['Woman cleaning a baby in a sink.', ""A female bathing a newborn baby's head with water from a bowl in the sink."", 'a nurse is checking over and cleaning a newborn child in a sink, while ensuring it is healthy.', 'Awoman is washing a baby;s hair and the baby is upset and crying.', ""A woman washes a baby's hair over a sink.""]"
yt-9LkmwSItZlk_5.mp4,1,0.075,0.2,0.025,0.0454545454545454,0.375,0.675,0.125,0.825,train,"['Two babies are crying', 'Twins lying on a bed, both crying. ', 'Two babies crying while laying on a cot.', 'Two babies are laying very close together and crying.', 'two babies crying next to each other']"
yt-9OU9ycaIiGM_35.mp4,1,0.075,0.1,0.0,0.2272727272727273,0.5,0.8,0.575,0.325,train,"['A man comforting a infant.', 'a baby crys while sitting on a mans knee', 'A man is holding and comforting a crying baby.', 'A dad comforts his upset baby.', 'A small child is sitting crying whilst the man tries to calm her down by stroking her front and kissing her head.']"
yt-9R3WOWjYHMs_3.mp4,1,0.075,1.0,0.05,0.625,0.3,0.925,0.45,0.475,test,"[""A woman jokingly touches a man's game controller which annoys him."", 'Girl messes with boy while he plays a game.', 'A man and woman are lying on a bed while the man plays with a console controller and the woman tries to take it off him.', 'Two teenagers laying on the bed playing video games.', 'A woman distracts a man who has a games console in his hands.']"
yt-A77SpYVvfKE_5.mp4,1,0.425,0.875,0.325,0.9,0.675,0.75,0.4,0.775,train,"['A man sparring with his partner.', 'A kick boxer trains with his trainer', 'One man is holding up pads and another man is kicking them.', 'Two guys are sparring in kick boxing.', 'Two people kickboxing in a ring.']"
yt-ACR1T1nMR0E_57.mp4,1,0.35,0.0454545454545454,0.575,0.925,0.5,1.0,0.55,0.125,train,"['Lady talkes with her colleague and gestures', 'One lady explaining something to another lady whilst expressing her feelings with her hand.', 'Giving an opinion on a subject they are both studying', 'One woman is explaining something to another woman in an office.', 'To women are sitting next to each other at a desk covered in paperwork, one women is explaining something to the other woman.', '2 women talking or discussing work or having a meeting']"
yt-AXeXiTb9ntA_162.mp4,0,0.3,0.725,0.15,0.075,0.3863636363636364,0.425,0.475,0.4722222222222222,test,"['two men standing on the bank of a waterway, one of which is stamping his foot.', 'one person stood holding a large stick, the person in a white top is looking down and stamping their feet', 'Two boat workers on the jetty discussing the boat.', 'Two men stood by a river and a boat, one man is moving up and down as the older man watches', 'two people stood on a dock looking like they want to get into a boat']"
yt-AhM9i0zrIEo_19.mp4,1,0.05,0.975,0.075,0.65,0.5833333333333334,0.525,0.65,0.1666666666666666,train,"['a mother washing her baby in the bath.', 'an adult is giving a baby a bath, the baby is reacting to water being put on their head.', 'mother and baby bathing together.', 'A mother tending and washing her baby in the bath', 'a mum in the bath bathing her baby who is in a smaller bath']"
yt-BJa2Fs1UyZ0_71.mp4,0,0.175,1.0,0.25,0.05,0.45,0.65,0.625,0.275,train,"['Two young boys are cleaning a paddling pool by using brushes in soapy water', 'The boys are playing in the water', 'Two young boys are brushing what looks like a plastic pool.', 'Two boys are in a swimming pool, one sitting and one standing, and they are each holding a long-handled cleaning pole.', 'Boys attempting to clean water from the ground']"
yt-BVDyfz_RdZo_168.mp4,1,0.6,0.34375,0.65,0.025,0.3863636363636364,0.3409090909090909,0.675,0.775,train,"['there is a woman performing tap dance while another woman sits behind her and plays an instrument', 'A lady plays the piano while another lady dances.', 'A woman in pink dances while a friend watches.', 'Woman tap dances while another woman plays piano.', 'a lady is dancing and celebrating in a dance class']"
yt-CQzqhM81T_M_5.mp4,1,0.075,0.125,0.0,0.0,0.725,0.525,0.075,0.7272727272727273,train,"['Two very small babies are wrapped up side by side and crying hard', 'Two very young babies crying side by side', 'Two babies, wrapped up cosily, are lying on their backs next to each other crying loudly.', 'Two babies crying, they are very young and might be twins', 'crying babies']"
yt-CycYi5Z5guk_25.mp4,0,0.225,0.9545454545454546,0.3,0.85,0.25,0.4,0.2,0.5227272727272727,train,"['two men outside a door, both are drinking but one is smoking', 'The people are smoking ', 'A man take a puff of a cigarette and is seemingly about to blow the smoke the other mans face, who is shivering from the cold. ', 'Two men are standing in the street holding cups and one of them takes a puff of a cigarette and blows it towards the other one.', 'Two men stood outside with a coffee in hand, one man is smoking and the other wears a cap']"
yt-D0FQ_5wWv_s_5.mp4,1,0.025,0.025,0.0,0.175,0.8181818181818182,0.825,0.825,0.375,train,"['A mother delightfully playing with her blind baby.', 'a woman is holding a smiling toddler', 'A woman and a child laughing together.', 'A woman and baby laughing', 'Mother interacting with child', 'woman cradles laughing toddler', 'A child seems to be laughing and remembering something, while embraced by their mother.']"
yt-DlUgLVITRn0_3.mp4,1,0.3958333333333333,0.975,0.6,0.0909090909090909,0.1136363636363636,0.55,0.35,0.25,train,"['Friends chatting in a room.', 'two women are standing in a room, both wearing dresses, one woman eats something and the other notices and looks annoyed', 'Two women in a room.', 'A Woman texting whilst standing with another woman', 'girl looking peeved and  not happy about what other girl is doing', 'two young women casually hanging out', 'The woman on her phone seems unimpressed (""like really? ...) with the other woman in pink. ']"
yt-DnrzWno9RY0_28.mp4,1,0.0833333333333333,0.125,0.1,0.675,0.3409090909090909,0.65,0.625,0.45,train,"['A crying baby is lying beside a wide-eyed, calm baby.', 'Two babies are lying next to each other, holding hands. One of the babies is crying and one of the babies is smiling.', 'Baby girl comforts crying Baby boy in bed', 'two babies lay in a bed and one of them is crying while the other watches on', 'One baby cries while another watches.']"
yt-EB_2BGaRiNU_9.mp4,1,0.0,0.925,0.05,0.975,0.475,0.875,0.7,0.25,train,"['A dad is showing his son how to brush his teeth', 'The boy is brushing his teeth', 'A young is getting ready to brush his teeth and his father is watching. ', 'A man is watching his little boy clean his teeth.', 'Child seems a bit reluctant to put food to his mouth with an adult watching, however, the child eventually does']"
yt-F0Ede8UiICQ_38.mp4,1,0.15,0.9,0.225,0.95,0.75,0.9,0.75,0.475,test,"['The two little girls are playing with their toys', 'two small children are on a bed playing and one of them throws a plushie at the other playfully', 'A girl throwing Peppa Pig to another girl.', 'Two children laughing on a bed', 'siblings playing happily together', 'two young girls playing with peppa pig', 'Two girls are laughing together on a striped couch, and one girl playfully throws a stuffed animal at the other.']"
yt-FSXBt3Sak1E_25.mp4,1,0.05,0.525,0.0,0.325,0.55,0.875,0.85,0.3,train,"['Mum fanning baby', 'a woman smiling with her baby', 'A woman holding a happy baby.', 'Playing with a baby.', 'An adult holding a baby']"
yt-G7OeEYC-zy4_57.mp4,1,0.1,0.975,0.075,0.5454545454545454,0.5,0.95,0.75,0.475,train,"['girl combs hair of her little brother', 'Boy typing on the computer keypad and girl, potentially sister, combing his hair with a brush.', 'A girl enjoying brushing her friends hair.', ""A girl is brushing a boy's hair while he plays on the computer."", 'One child is working on a computer whilst a girl next to him brushes their hair.', 'one girl combing a boys hair probably brother and sister']"
yt-HNPvM6RfXsY_12.mp4,1,0.075,1.0,0.275,0.225,0.4318181818181818,0.25,0.725,0.4166666666666667,train,"['two babies are sitting together and brushing their teeth', 'Two babies are brushing their teeth.', 'Two children brush their teeth in play toys', 'Two babies brushing their teeth.', '2 toddlers brushing their teeth']"
yt-HT3D9Cpx8Lw_28.mp4,1,0.525,0.4791666666666667,0.325,0.1,0.4,0.575,0.275,0.6590909090909091,train,"['A crying child holding onto the side of a pool with a man in the pool nearby him', 'The child is being taught how to swim.', 'A young girl swimming and crying at the edge of a pool while a man swims behind her.', 'a child crying because they dont like the water in the pool', 'a child in a pool learning to swim with an older boy ']"
yt-HYtGXOKUyCk_5.mp4,1,0.225,0.015625,0.175,1.0,1.0,0.8636363636363638,0.8,0.525,train,"['Two girls playing Pat a cake, Pat a cake', 'two children are doing a kids handshake in a living room', 'Two girls playing patticake.', 'Two girls playing a clap hand game', 'two friends playing a hand game which involves a ""pat-a- cake"" theme', 'two girls playing a clapping game', 'Two girls are playing a hand game together.']"
yt-H_bBYuPxXkU_71.mp4,0,0.45,0.175,0.375,0.175,0.6818181818181818,0.55,0.8055555555555556,0.45,train,"['Two men are dancing near a water fountain.', 'two men dancing', 'Two guys are making the robot dance move out in public', 'Two teenage boys are practicing particular dance moves like stick people.', 'Two people street dance next to each other.']"
yt-Hdv-QIhFago_254.mp4,1,0.125,0.975,0.15,0.05,0.4,0.475,0.775,0.45,test,"['A toddler having a go on some drums while an adult watches on', 'a little boys playing with musical instrument', 'A young boy is playing on a drum set, while an adult looks on, smiling.', 'Toddler playing drums. ', 'A child hitting cymbols']"
yt-HsV1AkMICLQ_51.mp4,1,0.275,1.0,0.55,0.0909090909090909,0.275,0.5,0.775,0.6,train,"['A guy is playing the drums and jamming to music on headphones.', 'A young man wearing headphones plays the drums.', 'Playing drum set in a studio', 'A male playing the drums with some headphones on', 'A man plays the drums.']"
yt-Jpw2EHf2-3s_508.mp4,0,0.425,0.75,0.3,0.175,0.725,0.675,0.375,0.4318181818181818,train,"['Two men in the army talking to each other in wilderness. ', 'Soldiers talking.', 'Two men stand side by side, in conversation, in a forest while carrying two weapons, one of the men removes his hat.  ', 'brothers in arms outdoors ', 'Two men in military attire stand watching, while carrying archery equipment and backpacks.', 'two army men standing in a field, chatting to each other.', 'Two adults in military style clothing are standing in what looks like a wooded area, one of them removes his cap.']"
yt-K1EmbP7RMrQ_103.mp4,1,0.2,0.7,0.35,0.1136363636363636,0.4545454545454545,0.375,0.75,0.4,train,"['Two children are dancing in the kitchen.', 'two children dancing', 'Two kids are in the kitchen dancing and playing around', 'Two young boys are trying to copy the dance moves they see on the television.', 'Two children dance next to each other without any real interaction with one another.']"
yt-K2Ysv5Y6tYo_297.mp4,0,0.275,0.85,0.3181818181818182,0.1363636363636363,0.3055555555555556,0.8333333333333334,0.625,0.1818181818181818,test,"['A man sat next to a woman knelt gardening', 'Two people gardening in the backyard.', 'A person sitting on a bench outdoors watching someone doing gardening.', 'A woman is placing soil in a planters box as an older gentleman watches.', 'The woman is gardening while the man sits.']"
yt-K8ATZKxAgck_32.mp4,1,0.225,0.1,0.0,0.025,0.3,0.625,0.375,0.725,train,"['A curious and calm toddler sits on a green sofa while another toddler leans on him and cries  ', 'Two toddlers on a sofa together', 'Two babies, one crying and the other laid back, sitting on a sofa.', 'Two babies, both wearing orange clothing. One is crying', '1 baby crying the other baby looks bemused']"
yt-KYxzJcHV8bI_485.mp4,0,0.525,0.9583333333333334,0.525,0.95,0.575,0.925,0.475,0.4772727272727273,train,"['Child standing on a swing with a girl watching ', 'Two girls playing and one is on the swing.', 'One girl standing on a swing as another girl looks on.', 'One kid playing on a swing and a girl watching them play', 'one friend standing on a swing while another friend watches ']"
yt-KZqqB7yoVYw_11.mp4,1,0.525,0.1,0.625,0.025,0.8055555555555556,0.1999999999999999,0.75,0.25,train,"['two young girls practise ballet', 'Two girls performing ballet moves in a dance hall. Jumping from one side to the other.', 'Young children learning the basics of ballet', 'Two girls are practising their ballet moves.', 'The two dancers jump to one side, they time their movements to be identical.', 'two ballerinas practicing']"
