video_name,frame,label_name,left,top,right,bottom,gaze_direction
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,5,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,6,head1,106,71,236,211,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,6,head2,279,32,417,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,6,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,7,head1,105,71,235,211,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,7,head2,279,32,417,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,7,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,8,head1,104,72,233,211,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,8,head2,279,32,417,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,8,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,9,head1,104,72,234,212,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,9,head2,279,32,417,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,9,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,10,head1,103,73,233,213,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,10,head2,280,32,417,187,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,10,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,11,head1,103,73,233,213,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,11,head2,280,32,418,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,11,object1,68,280,172,393,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,12,head1,102,73,231,213,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,12,head2,280,32,418,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,12,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,13,head1,101,74,231,213,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,13,head2,280,32,418,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,13,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,14,head1,101,74,231,214,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,14,head2,280,32,418,187,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,14,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,15,head1,100,75,230,215,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,15,head2,280,32,418,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,15,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,16,head1,100,75,230,215,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,16,head2,280,32,418,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,16,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,17,head1,99,76,229,216,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,17,head2,280,32,418,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,17,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,18,head1,98,76,228,215,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,18,head2,281,32,419,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,18,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,19,head1,98,77,228,217,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,19,head2,281,32,419,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,19,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,20,head1,97,77,227,217,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,20,head2,281,32,419,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,20,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,21,head1,97,78,227,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,21,head2,281,32,419,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,21,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,22,head1,97,78,227,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,22,head2,281,32,419,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,22,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,23,head1,97,78,227,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,23,head2,281,32,419,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,23,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,24,head1,97,78,227,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,24,head2,281,32,419,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,24,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,25,head1,97,78,227,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,25,head2,281,32,419,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,25,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,26,head1,97,78,227,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,26,head2,281,32,419,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,26,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,27,head1,97,78,227,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,27,head2,282,31,420,187,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,27,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,28,head1,97,78,227,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,28,head2,282,31,420,187,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,28,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,29,head1,97,78,227,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,29,head2,282,31,419,186,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,29,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,30,head1,97,78,227,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,30,head2,282,31,420,187,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,30,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,31,head1,97,78,227,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,31,head2,282,31,420,187,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,31,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,32,head1,98,78,228,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,32,head2,282,31,420,187,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,32,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,33,head1,98,78,227,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,33,head2,282,31,420,187,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,33,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,34,head1,98,78,228,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,34,head2,282,31,420,187,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,34,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,35,head1,98,78,228,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,35,head2,283,31,421,187,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,35,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,36,head1,98,78,228,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,36,head2,283,31,421,187,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,36,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,37,head1,98,78,228,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,37,head2,283,31,421,186,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,37,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,38,head1,98,78,228,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,38,head2,283,31,421,187,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,38,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,39,head1,98,78,228,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,39,head2,283,31,421,187,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,39,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,40,head1,98,78,228,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,40,head2,283,31,420,187,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,40,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,41,head1,98,78,228,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,41,head2,283,31,421,187,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,41,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,42,head1,98,78,228,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,42,head2,283,31,421,187,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,42,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,43,head1,99,78,229,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,43,head2,283,31,421,187,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,43,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,44,head1,99,78,229,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,44,head2,284,31,421,187,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,44,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,45,head1,99,78,229,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,45,head2,284,31,421,187,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,45,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,46,head1,99,78,229,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,46,head2,284,31,422,187,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,46,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,47,head1,99,78,229,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,47,head2,284,31,422,187,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,47,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,48,head1,99,78,228,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,48,head2,284,31,422,187,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,48,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,49,head1,99,78,229,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,49,head2,284,31,422,187,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,49,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,50,head1,99,78,229,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,50,head2,284,31,422,187,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,50,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,51,head1,99,78,229,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,51,head2,284,31,422,187,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,51,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,52,head1,99,78,229,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,52,head2,285,31,423,187,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,52,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,53,head1,99,78,229,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,53,head2,283,31,421,187,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,53,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,54,head1,100,78,230,218,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,54,head2,282,32,420,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,54,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,55,head1,100,77,230,217,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,55,head2,281,32,418,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,55,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,56,head1,100,77,230,217,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,56,head2,279,33,416,189,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,56,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,57,head1,100,77,230,217,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,57,head2,278,34,416,190,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,57,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,58,head1,101,76,231,216,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,58,head2,277,34,415,190,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,58,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,59,head1,101,76,231,216,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,59,head2,275,35,413,191,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,59,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,60,head1,101,76,231,216,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,60,head2,274,35,411,191,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,60,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,61,head1,101,75,231,215,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,61,head2,273,36,411,192,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,61,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,62,head1,102,75,232,215,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,62,head2,272,37,410,193,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,62,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,63,head1,102,75,232,215,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,63,head2,272,36,411,192,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,63,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,64,head1,102,74,232,214,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,64,head2,272,36,412,192,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,64,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,65,head1,102,74,232,214,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,65,head2,273,36,413,192,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,65,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,66,head1,103,74,233,214,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,66,head2,273,35,415,191,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,66,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,67,head1,103,73,233,213,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,67,head2,274,35,417,191,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,67,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,68,head1,103,73,233,213,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,68,head2,274,35,418,191,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,68,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,69,head1,104,73,234,213,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,69,head2,274,34,418,190,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,69,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,70,head1,106,71,234,211,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,70,head2,275,34,421,190,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,70,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,71,head1,109,70,235,210,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,71,head2,275,34,421,190,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,71,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,72,head1,112,68,236,208,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,72,head2,276,33,424,189,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,72,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,73,head1,115,67,238,207,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,73,head2,276,33,425,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,73,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,74,head1,118,66,239,206,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,74,head2,276,33,426,189,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,74,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,75,head1,121,64,240,203,"head1, object1"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,75,head2,277,32,428,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,75,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,76,head1,124,63,242,203,"head1, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,76,head2,277,32,428,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,76,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,77,head1,126,62,242,202,"head1, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,77,head2,278,32,431,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,77,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,78,head1,129,60,243,200,"head1, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,78,head2,278,32,431,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,78,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,79,head1,132,59,244,199,"head1, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,79,head2,278,32,431,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,79,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,80,head1,135,58,246,197,"head1, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,80,head2,278,32,430,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,80,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,81,head1,138,56,247,196,"head1, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,81,head2,278,32,431,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,81,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,82,head1,141,55,248,194,"head1, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,82,head2,278,32,431,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,82,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,83,head1,144,54,250,194,"head1, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,83,head2,278,32,431,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,83,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,84,head1,144,54,250,194,"head1, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,84,head2,278,32,431,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,84,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,85,head1,144,54,250,194,"head1, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,85,head2,278,32,431,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,85,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,86,head1,144,54,250,194,"head1, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,86,head2,278,32,431,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,86,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,87,head1,144,54,250,194,"head1, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,87,head2,278,32,431,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,87,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,88,head1,144,54,250,194,"head1, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,88,head2,278,32,431,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,88,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,89,head1,144,54,250,194,"head1, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,89,head2,278,32,431,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,89,object1,68,280,172,394,
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,90,head1,144,54,250,194,"head1, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,90,head2,278,32,431,188,"head2, neither"
flickr-5-7-2-8-0-0-7-2-3957280072_16.mp4,90,object1,68,280,172,394,
flickr-6-2-2-9-2-0-1-2-5362292012_12.mp4,1,head1,0,56,78,228,"head1, neither"
flickr-6-2-2-9-2-0-1-2-5362292012_12.mp4,1,head2,428,178,500,310,"head2, object1"
flickr-6-2-2-9-2-0-1-2-5362292012_12.mp4,1,object1,64,337,108,403,
flickr-6-2-2-9-2-0-1-2-5362292012_12.mp4,2,head1,0,55,78,227,"head1, neither"
flickr-6-2-2-9-2-0-1-2-5362292012_12.mp4,2,head2,428,178,500,310,"head2, object1"
flickr-6-2-2-9-2-0-1-2-5362292012_12.mp4,2,object1,64,334,108,399,
flickr-6-2-2-9-2-0-1-2-5362292012_12.mp4,3,head1,0,55,78,227,"head1, neither"
flickr-6-2-2-9-2-0-1-2-5362292012_12.mp4,3,head2,428,178,500,310,"head2, object1"
flickr-6-2-2-9-2-0-1-2-5362292012_12.mp4,3,object1,64,331,108,397,
flickr-6-2-2-9-2-0-1-2-5362292012_12.mp4,4,head1,0,55,78,227,"head1, neither"
flickr-6-2-2-9-2-0-1-2-5362292012_12.mp4,4,head2,428,179,499,310,"head2, object1"
flickr-6-2-2-9-2-0-1-2-5362292012_12.mp4,4,object1,64,329,108,394,
flickr-6-2-2-9-2-0-1-2-5362292012_12.mp4,5,head1,0,55,78,227,"head1, neither"
flickr-6-2-2-9-2-0-1-2-5362292012_12.mp4,5,head2,428,179,500,311,"head2, object1"
flickr-6-2-2-9-2-0-1-2-5362292012_12.mp4,5,object1,65,326,109,392,
flickr-6-2-2-9-2-0-1-2-5362292012_12.mp4,6,head1,0,55,78,227,"head1, neither"
flickr-6-2-2-9-2-0-1-2-5362292012_12.mp4,6,head2,428,180,500,312,"head2, object1"
flickr-6-2-2-9-2-0-1-2-5362292012_12.mp4,6,object1,65,324,109,390,
flickr-6-2-2-9-2-0-1-2-5362292012_12.mp4,7,head1,0,54,78,226,"head1, neither"
flickr-6-2-2-9-2-0-1-2-5362292012_12.mp4,7,head2,428,180,500,311,"head2, object1"
flickr-6-2-2-9-2-0-1-2-5362292012_12.mp4,7,object1,65,321,109,387,
flickr-6-2-2-9-2-0-1-2-5362292012_12.mp4,8,head1,0,54,78,226,"head1, neither"
flickr-6-2-2-9-2-0-1-2-5362292012_12.mp4,8,head2,428,180,500,312,"head2, object1"
flickr-6-2-2-9-2-0-1-2-5362292012_12.mp4,8,object1,66,318,110,384,
flickr-6-2-2-9-2-0-1-2-5362292012_12.mp4,9,head1,0,54,78,226,"head1, neither"
